,movie_title,movie_info,date,genres,content_rating,directors,writers,actors,tomatometer_rating,IMDB_rating,twit_mean_rating,Poster,streaming
323,Carrie,"When beautiful young Carrie Meeber (Jennifer Jones) travels from her small hometown to Chicago in the 1890s, she meets well-off traveling salesman Charles Drouet (Eddie Albert) on the train. When she loses her job in a sweatshop, she reconnects with the smitten Drouet and, scandalously, becomes his mistress. When Drouet's friend George Hurstwood (Laurence Olivier) falls in love with her, complications ensue. William Wyler directs this adaptation of Theodore Dreiser's novel ""Sister Carrie.""",1952,"Classics, Drama, Romance",NR,William Wyler,"Ruth Goodman Goetz, Augustus Goetz","Jennifer Jones, Laurence Olivier, Miriam Hopkins, Eddie Albert, Basil Ruysdael, Ray Teal, Barry Kelley, Sara Berner, William Reynolds, Mary Murphy, Harry Hayden, Dorothy Adams, Walter S. Baldwin, Jacqueline de Wit, Melinda Plowman, Lester Sharpe, Don Beddoe, Royal Dano, William Bailey, James Flavin, Harry Denny, Harlan Briggs, A. Ben Astar, Martin Doric, Jack Gargan, Eric Alden, Donald Kerr, Len Hendry, Jean De Briac, Margaret Field, Nolan Leary, Frank Patrick Henry, Jerry James, Jasper Weldon, Dulce Daye, Mike Pat Donovan, Roy Butler, Irene Winston, Anita Sparrow, Jay Eaton, Charles Halton, Robert Foulk, Raymond Roe, Leon Tyler, Ralph Sanford, G. Raymond Nye, Bruce Carruthers, Jim Davies, Ethan Laidlaw, Harry Hines, George Melford, Al Ferguson, John Alvin, Gail Bonney, Lois Hall, Mike Mahoney, Bill Sheehan, Sherry Hall, Richard Kipling, Howard Mitchell, William Meader, Ralph Moody, Jim Hayward, Judith Adams, Kenneth Patterson, Allan Ray, Daria Massey, Jack Roberts, Edward Clark, Gerry Ganzer, Julius Tannen, Billy Sheehan, Oliver Cross, Harper Goff, Charles Smith, Chalky Williams, Frank Wilcox, Jack Low, Charles McAvoy, Cliff Clark, Allen D. Sewell, Paul E. Burns, Edward J. Man, Slim Gaut, Douglas Carter Beane, Frances Morris, Stuart Holmes, Franklyn Farnum, James Cornell, Kit Guard, 'Snub' Pollard, Franklin Farnum",8.3,7.3,6.433789954337899,"https://images-na.ssl-images-amazon.com/images/M/MV5BN2Q3ZmVmZWItZGIzNi00NDNhLThiMTktMTU3MjIzMzRmYWI5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",Netflix
324,Carriers,"When a virus threatens to wipe out humanity, Danny (Lou Taylor Pucci), his brother Brian (Chris Pine), and their friends Bobby (Piper Perabo) and Kate (Emily VanCamp) set out across the desert in the Southwest, trying to elude the pandemic. Over the course of several days, the four friends learn that the darkness within themselves may prove deadlier than any microbe.",1998,"Drama, Horror, Mystery & Suspense, Science Fiction & Fantasy",PG-13,"David Pastor, Alex Pastor","David Pastor, Alex Pastor","Lou Taylor Pucci, Chris Pine, Piper Perabo, Emily VanCamp, Christopher Meloni, Mary Peterson",6.6,5.0,6.136363636363637,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwOTcxMzYxMl5BMl5BanBnXkFtZTcwODQyODQ3Mg@@._V1_UX182_CR0,0,182,268_AL_.jpg","Amazon Prime, Netflix"
325,Carrington,"In this fact-based film, painter Dora Carrington (Emma Thompson) develops an intimate but extremely complex bond with writer Lytton Strachey (Jonathan Pryce). Though Lytton is a homosexual, he is enchanted by the mysterious Dora and they begin a lifelong friendship that has strangely romantic undertones. Eventually, Lytton and Dora decide to live together, despite the fact that the latter has fallen in love with military man Ralph Partridge (Steven Waddington), whom she plans to marry.",1995,"Drama, Romance",R,Christopher Hampton,Christopher Hampton,"Emma Thompson, Jonathan Pryce, Steven Waddington, Samuel West, Rufus Sewell, Penelope Wilton, Janet McTeer, Peter Blythe, Jeremy Northam, Alex Kingston, Sebastian Harcombe, Richard Clifford, David Ryall, Stephen Boxer, Annabel Mullion, Gary Turner, Georgiana Dacombe, Helen Blatch, Neville Phillips, Christopher Birch, Daniel Betts, Simon Bye, Marzio Idoni",5.4,6.8,6.666666666666667,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjQ3MTBkNDEtMGRlZS00OTY0LTkzYjktOWU2MzI3ZDRiMjY5XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_UX182_CR0,0,182,268_AL_.jpg",Amazon Prime
326,Cars,"While traveling to California to race against The King (Richard Petty) and Chick Hicks (Michael Keaton) for the Piston Cup Championship, Lightning McQueen (Owen Wilson) becomes lost after falling out of his trailer in a run down town called Radiator Springs. While there he slowly befriends the town's odd residents, including Sally (Bonnie Hunt), Doc Hudson (Paul Newman) and Mater (Larry the Cable Guy). When it comes time for him to leave to championship is no longer his top priority.",2006,"Action & Adventure, Animation, Comedy, Kids & Family",G,"John Lasseter, Joe Ranft","John Lasseter, Dan Fogelman, Joe Ranft, Kiel Murray, Phil Lorin, Jorgen Klubien","Owen Wilson, Paul Newman, Bonnie Hunt, Larry The Cable Guy, Cheech Marin, Tony Shalhoub, Guido Quaroni, Jenifer Lewis, Paul Dooley, Michael Wallis, George Carlin, Katherine Helmond, John Ratzenberger, Joe Ranft, Michael Keaton, Jeremy Piven, Bob Costas, Darell Waltrip, Richard Kind, Edie McClurg, Humpy Wheeler, Tom Magliozzi, Ray Magliozzi, Richard Petty, Andrew Stanton, Dale Earnhardt Jr., Michael Schumacher, Jay Leno, Mario Andretti, Sarah Clark, Jonas Rivera, Mike ""No Name"" Nelson, Lou Romano, Adrian Ochoa, E.J. Holowicki, Elissa Knight, Lindsey Collins, Larry Benton, Tom Hanks, Douglas ""Mater"" Keever, Tim Allen, Billy Crystal, John Goodman, Dave Foley, Michael Patrick Bell, Susan Blu, Andrea Boerries, Rodger Bumpass, Torbin Xan Bullock, Richard Cawood, Scott Clark, Kathy Coates, Jennifer Darling, Randy Newman, Brian Fee, Craig Good, Sheryl Crow, Artie Kempner, John Mayer, Hooman Khalili, Sonoko Konishi, Erik Langley, Laraine Newman, Teddy Newton, Colleen O'Shaughnessy, Bob Peterson, Steve Purcell (II), A. J. Riebli III, Steve Schaffer, Ken Schretzmann, Bob Scott, Matt Staudt, Jay Ward, Jim Ward, Colette Whitaker",7.5,7.2,7.764705882352941,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTg5NzY0MzA2MV5BMl5BanBnXkFtZTYwNDc3NTc2._V1_UX182_CR0,0,182,268_AL_.jpg",Disney Plus
327,Cars 2,"Racecar Lightning McQueen (Owen Wilson) and his tow-truck buddy, Mater (Larry the Cable Guy), have had their share of adventures together but nothing like what they experience when they head overseas for the first-ever World Grand Prix. While Lightning has his eye on the road to the championship, Mater takes a detour to international espionage when he meets British master spy Finn McMissile (Michael Caine) and stunning spy-in-training Holley Shiftwell (Emily Mortimer).",2011,"Action & Adventure, Animation, Comedy, Kids & Family",G,"John Lasseter, Brad Lewis","John Lasseter, Dan Fogelman, Ben Queen","John Turturro, Eddie Izzard, Michael Caine, Emily Mortimer, Bonnie Hunt, Tony Shalhoub, Cheech Marin, Jason Isaacs, Joe Mantegna, Peter Jacobson, Thomas Kretschmann, Paul Dooley, Jenifer Lewis, Katherine Helmond, Franco Nero, Vanessa Redgrave, Michel Michelis, Jeff Gordon, Darell Waltrip, David Hobbs, Jeff Garlin, Sig Hansen, Brent Musberger, Guido Quaroni, Lloyd Sherr, John Ratzenberger, Michael Wallis, Bruce Campbell, Lewis Hamilton, Teresa Gallagher, Richard Kind, Brad Lewis, John Mainieri, Edie McClurg, Velibor Topic, Stanley Townsend, Patrick Walker, Owen Wilson, Larry The Cable Guy",3.9,6.2,6.703125,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUzNTc3MTU3M15BMl5BanBnXkFtZTcwMzIxNTc3NA@@._V1_UX182_CR0,0,182,268_AL_.jpg",Disney Plus
328,Casa de mi padre,"Armando's (Will Ferrell) younger brother, Raul (Diego Luna), returns to the family ranch with his beautiful fiancee, Sonia (Genesis Rodriguez), and promises to fix its financial problems. Trouble soon follows when Armando falls in love with Sonia, and they discover Raul's business dealings are less than legitimate. All hell breaks loose when the most feared drug lord in Mexico, Onza (Gael García Bernal), declares war on Raul and the rest of the family.",2012,"Art House & International, Comedy",R,Matt Piedmont,Andrew Steele,"Will Ferrell, Diego Luna, Pedro Armendáriz Jr., Pedro Armendáriz Jr., Efren Ramirez, Adrian Martinez, Gael García Bernal, Manuel E. Urrego, Nick Offerman, Pedro Armendáriz, Jerry Collins, Louis Carazo, Sandra Echeverría, Elijah Velarde, Alejandro Patiño, Eduardo Ricard, Genesis Rodriguez, Pedro Lopez, James Victor, William Marquez, Dan Haggerty, José Luis ""El Puma"" Rodriguez, Eric Leiderman, Patty Guggenheim, Robert Dassie, Mariann Gavelo, Molly Shannon, Gayle Hooker, Thomas Rosales Jr., Armando Guerrero",4.2,5.5,5.315789473684211,"https://images-na.ssl-images-amazon.com/images/M/MV5BODE1MDYzNjA0NF5BMl5BanBnXkFtZTcwNjY2MTgyNw@@._V1_UY268_CR2,0,182,268_AL_.jpg",Netflix
329,Case 39,"In her many years as a social worker, Emily Jenkins (Renée Zellweger) thinks she has seen it all -- until she meets 10-year-old Lilith (Jodelle Ferland) and the girl's cruel parents. When the parents try to harm the child, Emily assumes custody of Lilith while looking for a foster family. However, she soon finds that dark forces surround the seemingly innocent child, and the more she tries to protect Lilith, the more horrors she encounters.",2009,"Horror, Mystery & Suspense",R,Christian Alvart,Ray Wright,"Renée Zellweger, Jodelle Ferland, Ian McShane, Bradley Cooper, Callum Keith Rennie, Adrian Lester, Kerry O'Malley, Cynthia Stevenson, Alexander Conti, Philip Cabrita, Vanesa Tomasino, Mary Black, Domenico D'Ambrosio, Benita Ha, John Carroll, Michael Bean, Lesley Ewan, David Patrick Green, Deejay Jackson, Taya Calicetto, Alisen Down, Darryl Quon, Suzanne Bastien, Jane Braithwaite, Fulvio Cecere, Colin Lawrence, Dagmar Midcap, Fran Gebhard, Bill Mondy, Andrew Airlie, Sarah-Jane Redmond, Charles Zuckermann, Yvonne Valdez, Paul Duchart, Daniel Bacon, Darren E. ""Choo"" Scott, Darren E. Scott, Dallas Blake, Phillip Mitchell, Bruce Fowler",2.1,6.2,6.323076923076923,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTA4NDUyOTE5NV5BMl5BanBnXkFtZTcwOTQ3NzY3Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg",Netflix
330,Cashback,"Would-be artist Ben (Sean Biggerstaff) realizes he has an extraordinary way of dealing with the tedium of his dead-end job stocking shelves at a store -- he has acquired the ability to halt time and explore the world while the rest of the earth's population remains frozen in place. Ben's unusual talent helps him forget about a nasty breakup with his ex-girlfriend Suzy (Michelle Ryan), but he begins to stop time so often that he may miss out on a new romance with his coworker Sharon (Emilia Fox).",2006,"Comedy, Drama, Romance",R,Sean Ellis (II),Sean Ellis (II),"Sean Biggerstaff, Emilia Fox, Shaun Evans, Michelle Ryan, Stuart Goodwin, Michael Dixon, Michael Lambourne, Marc Pickering, Nick Hancock, Frank Hesketh, Irene Bagach, Howard Ward, Daphne Guinness, Samantha Bloom, Keeley Hazell, Janine-May Tinsley, Emilia Fenton, Gayle Dudley, Cherie Nichole, Just Ardalan-Raikes, Martin Ballantyne, Honey Carmichael, Herika Fernanda, Marysia Kay, Jemi Paretas",4.6,7.1,7.067796610169491,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwMjIyNzk3MF5BMl5BanBnXkFtZTYwODY1NTY2._V1_UX182_CR0,0,182,268_AL_.jpg",Hulu
331,Casino Royale,"This wacky send-up of James Bond films stars David Niven as the iconic debonair spy, now retired and living a peaceful existence. Bond is called back into duty when the mysterious organization SMERSH begins assassinating British secret agents. Ridiculous circumstances lead to the involvement of a colorful cast of characters, including the villainous Le Chiffre (Orson Welles), seasoned gambler Evelyn Tremble (Peter Sellers) and Bond's bumbling nephew, Jimmy Bond (Woody Allen).",1967,"Action & Adventure, Classics, Comedy",G,"Richard Talmadge, Kenneth Hughes, John Huston, Joseph McGrath, Robert Parrish, Val Guest, Ken Hughes","Terry Southern, John Law, Ben Hecht, Joseph Heller, Michael Sayers, Billy Wilder, Wolf Mankowitz, Val Guest","David Niven, Peter Sellers, Ursula Andress, Orson Welles, Woody Allen, Joanna Pettet, Deborah Kerr, Daliah Lavi, Charles Boyer, John Huston, Kurt Kasznar, George Raft, Jean-Paul Belmondo, Terence Cooper, Barbara Bouchet, Peter O'Toole, Angela Scoular, Gabriella Licudi, Tracey Crisp, Anna Quayle, Geoffrey Bayldon, John Wells, Richard Wattis, Ronnie Corbett, Bernard Cribbins, Duncan Macrae, Colin Gordon, Graham Stark, Tracy Reed, Jacqueline Bisset, Percy Herbert, Derek Nimmo, Duncan, Alexandra Bastedo, John Bluthal, Chic Murray, Vladek Sheybal, Jeanne Roland, John Le Mesurier, Elaine Taylor",2.5,5.0,7.974468085106383,"https://images-na.ssl-images-amazon.com/images/M/MV5BZjJlYzgyZTQtNDFiMy00ZGFjLTk2N2ItN2ViNzNhNzhhNGM1XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Netflix
332,Cassandra's Dream,"Life is good for the Blaine brothers, at least for the moment. Ian (Ewan McGregor), a restaurateur, is in love with a gorgeous actress (Hayley Atwell) ; and Terry (Colin Farrell) wins big at the dog track and buys a yacht. Their luck soon changes when Terry's loan sharks come calling. The brothers ask their wealthy Uncle Howard (Tom Wilkinson) for a loan, which he is happy to provide in exchange for one little favor: Kill a whistle-blowing colleague.",2007,"Art House & International, Drama, Mystery & Suspense",PG-13,Woody Allen,Woody Allen,"Ewan McGregor, Colin Farrell, Hayley Atwell, Sally Hawkins, Tom Wilkinson, Philip Davis, Paul Davis, John Benfield, Peter Hugo, Clare Higgins, Peter-Hugo Daly, Ashley Madekwe, Ashley Medekwe, Andrew Howard, Keith Smee, Stephen Noonan, Steve Noonan, Dan Carter, Richard Lintern, Jennifer Higham, Lee Whitlock, Michael Harmon, Michael Harm, Emily Gilchrist, George Richmond, Phyllis Roberts, Tamzin Outhwaite, Cate Fowler, David Horovitch, Matt Bardock, Jim Carter, Paul Gardner, Mark Umbers, Maggie McCarthy, Hugh Rathbone, Allan Ramsey, Paul Marc Davis, Matt Barlock, Terry Budin Jones, Franck Viano, Tom Fisher, Tommy Mack, Milo Bodrozic, Richard Graham, Ross Boatman, Michael Riesman",4.5,6.6,6.8125,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1NDg1NTY2N15BMl5BanBnXkFtZTcwNDY2MTU1MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",Amazon Prime
333,Cat People,"Irena Dubrovna (Simone Simon), a New York City--based fashion designer who hails from Serbia, begins a romance with marine engineer Oliver Reed (Kent Smith). After the couple gets married, Oliver becomes concerned about Irena's notion that she is cursed and may transform into a large cat in the heat of passion. Confiding in his beautiful assistant, Alice Moore (Jane Randolph), about his marital issues, Oliver unwittingly triggers Irena's curse, with tragic results.",1942,"Drama, Horror, Romance",R,Jacques Tourneur,DeWitt Bodeen,"Simone Simon, Kent Smith, Tom Conway, Jane Randolph, Jack Holt, Alan Napier, Elizabeth Dunne, Elizabeth Russell, Henrietta Burnside, Alec Craig, Eddie Dew, Dot Farley, George Ford, Bud Geary, Mary Halsey, Theresa Harris, Charles Jordan, Connie Leon, Murdock MacQuarrie, Leda Nicova, Donald Kerr",9.5,7.2,6.96,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MjI5MDE2M15BMl5BanBnXkFtZTgwMTY0MjEyMDE@._V1_UX182_CR0,0,182,268_AL_.jpg",Netflix
334,Catch Hell,"While on location in Louisiana, an actor (Ryan Phillippe) is kidnapped by two men who are connected to his past and have a twisted fate in store for him.",2014,"Drama, Mystery & Suspense",NR,Ryan Phillippe,"Ryan Phillippe, Joe Gossett","Ryan Phillippe, Joyful Drake, James DuMont, Stephen Louis Grush, Tig Notaro, Hakim Callender, Russ Russo, Skipper Landry, Heidi Brook Myers, Ian Barford, Ramona Tyler, Michael Boyne, Zac Cino, Jennifer Lea Eves, Erin Cessna, Forrest Forte, Jamie Normand, Anthony J. Damico, Katie Sills, Joseph McManus, Jessica Lane Smith",0.0,5.4,6.333333333333333,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2ODYyOTA0Nl5BMl5BanBnXkFtZTgwNjk0NTIwMzE@._V1_UY268_CR9,0,182,268_AL_.jpg",Amazon Prime
335,Catch Me If You Can,"Frank Abagnale, Jr. (Leonardo DiCaprio) worked as a doctor, a lawyer, and as a co-pilot for a major airline -- all before his 18th birthday. A master of deception, he was also a brilliant forger, whose skill gave him his first real claim to fame: At the age of 17, Frank Abagnale, Jr. became the most successful bank robber in the history of the U.S. FBI Agent Carl Hanratty (Tom Hanks) makes it his prime mission to capture Frank and bring him to justice, but Frank is always one step ahead of him.",1989,"Action & Adventure, Drama",PG-13,Steven Spielberg,Jeff Nathanson,"Leonardo DiCaprio, Tom Hanks, Christopher Walken, Martin Sheen, Nathalie Baye, Amy Adams, James Brolin, Brian Howe, Frank John Hughes, Steve Eastin, Chris Ellis, John Finn, Elizabeth Banks, Nancy Lenehan, Jennifer Garner, Phil Reeves, Ellen Pompeo, Guy Thauvette, Frank Abagnale Jr., Candice Azzara, Matthew Kimbrough, Joshua Boyd, Kaitlin Doubleday, Kelly McNair, Jonathan Danker, Maggie Mellin, Thomas Kopache, Margaret Travolta, Jimmie F. Skaggs, Alex Hyde-White, Lilyan Chauvin, Eugene Fleming, Robert Ruth, Robert Curtis-Brown, Jennifer Manley, James Morrison, Robert Symonds, Jennifer Kan, Robert Curtis Brown, Kelly Hutchinson, Steve Witting, Wendy Worthington, Jane Bodle, J. Patrick McCormack, Brian Goodman, Ray Proscia, Sarah Lancaster, Jill Matson, Mike Baldridge, Joel Ewing, Ritchie Montgomery, Jim Antonio, Angela Sorensen, Jonathan Brent, Benita Krista Nall, Shane Edelman, Andrew Meeks, Morgan Rusler, Jane Edith Wilson, Dave Hager, Kyle Davis, Patrick Thomas O'Brien, Jaime Ray Newman, Deborah Kellner, Mercedes Cornett, Amy Acker, Kitty Carlisle Hart, Robert Peters, James DuMont, Thomas Crawford, Sarah Rush, Malachi Throne, Jean Sebastien Bou, Alfred Dennis, Max J. Kerstein, Donna Kimball, Jan Munroe, Stephen Dunham, Brandon Keener, Jasmine Jessica Anthony, Anthony Powers, Lauren Cohn, Jeremy Howard, Jack Knight, Jamie Anderson, Kam Heskin, Ana Maria Quintana, Gerald R. Molen, Celine Du Tertre, Stan Bly, Jamie Moss, Jessica Collins, Frank W. Abagnale, Roger Leger, Jean-François Blanchard, Mathieu Gaudreault, Guy-Daniel Tremblay, Alexandre Bisping, Patrice Dussault, Paul Todd, Jake Wagner, Ashley Cohen, Kelly Cohen, Jack Wagner, Ellis Hall, Steven Meizler, Fred Datig Jr., Joe Garagiola, Kittie Carlisle Hart, Dominic Bond, Jean-François Brousseau, Francis Campeau, Raphaël Cardin, Marc-Antoine Côté, Antoine Drolet-Dumoulin, Léon Dussault-Gagné, Simon Houle-Gauthier, Vincent Généreux, Sebastien Jean, Pascal Larouche, William Lauzon, Florent Legault, Jason McNally, Julien Normandeau, David Parent-Laliberté, Alexandre Pepin, Nicolas Radeschi, Jonathan René, Samuel St. Amour",9.6,5.8,8.581538461538461,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5MzYzNjc5NV5BMl5BanBnXkFtZTYwNTUyNTc2._V1_UX182_CR0,0,182,268_AL_.jpg","Amazon Prime, Netflix"
336,Catch-22,"This scathing war satire follows Capt. John Yossarian (Alan Arkin), a pilot stationed in the Mediterranean who flies bombing missions during World War II. Attempting to cope with the madness of armed conflict, Yossarian struggles to find a way out of his wartime reality. Surrounded by eccentric military officers, such as the opportunistic 1st Lt. Milo Minderbinder (Jon Voight), Yossarian must resort to extreme measures to escape his dire and increasingly absurd situation.",1970,"Classics, Comedy, Drama",R,Mike Nichols,Buck Henry,"Alan Arkin, Martin Balsam, Richard Benjamin, Jack Gilford, Art Garfunkel, Bob Newhart, Anthony Perkins, Paula Prentiss, Martin Sheen, Jon Voight, Orson Welles, Seth Allen, Bob Balaban, Susanne Benton, Peter Bonerz, Norman Fell, Charles Grodin, Buck Henry, Austin Pendleton, Olimpia Carlisi, Marcel Dalio, Evi Maltagliati, Elizabeth Wilson, Liam Dunn, Richard Libertini, Jon Korkes, John Brent, Collin Wilcox Paxton, Phil Roth, Bruce Kirby, Jack Riley, Wendy D'Olive, Fernanda Vitobello, Felice Orlandi",7.9,7.1,7.0,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTA2OTk1NTA2N15BMl5BanBnXkFtZTcwMDY0ODMyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg","Amazon Prime, Hulu"
337,Cats,A tribe of cats must decide yearly which one will ascend to the Heaviside Layer and come back to a new life.,1998,"Comedy, Drama, Musical & Performing Arts",PG,Tom Hooper,"Lee Hall, Tom Hooper","James Corden, Judi Dench, Jason Derulo, Idris Elba, Jennifer Hudson, Ian McKellen, Taylor Swift, Rebel Wilson, Francesca Hayward, Ray Winstone, Laurent Bourgeois, Laurie Davidson, Larry Bourgeois, Robbie Fairchild, Mette Towley, Melissa Madden-Gray, Steven McRae",2.0,7.3,4.791666666666667,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk4MTc0ODkzMV5BMl5BanBnXkFtZTcwMzc1MDIyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg",Amazon Prime
